filename,rmse,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,Class
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-2,0.087679036,0.195924503,1805.004288,1685.245621,3337.4247,0.10287007,-258.0031109,100.8649939,-36.84265509,30.26699055,-12.9582961,3.303058431,-17.32888323,-8.932220585,-7.85552794,2.600970974,7.999955562,2.816356783,-9.173122291,-13.31663515,-11.32749035,-2.257175432,-3.667259159,1.580367388,-1.858604048,-4.197838472,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-3,0.146017149,0.191611597,1895.630014,1657.62551,3493.076693,0.107695276,-148.8686764,103.562309,-60.39237315,25.67496936,-21.2982869,5.867841147,-17.54543452,-10.57614876,-11.40261342,-4.899752862,-5.682151497,3.063057679,-7.617682994,-15.64119351,-9.389915849,-0.383208585,-8.344258386,-0.68792051,-7.377073834,-2.933406431,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-4,0.144150153,0.21221239,1846.355832,1679.214674,3404.504257,0.111787146,-143.8443245,109.4634527,-52.60205389,28.69411883,-15.98148455,9.128546936,-15.51175442,-8.622987853,-13.21631576,-3.451126313,-5.896554458,-0.008828195,-11.55853531,-16.10670576,-7.998403741,3.496556117,-5.943549745,1.862136282,-5.171808548,-5.146248304,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-5,0.168986395,0.202139144,1890.888669,1693.336102,3411.319073,0.116359982,-136.9020051,104.1530142,-52.93644525,26.4819387,-12.06231028,12.88425622,-14.92413963,-9.125002318,-14.55125957,-4.551397887,-8.402545445,-0.492492533,-11.93763137,-13.18862793,-8.336205269,3.061643603,-5.794434404,1.289192753,-9.618939882,-6.250610798,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-6,0.139288366,0.240398612,1883.862511,1783.69581,3624.5744,0.104178554,-121.8087074,109.0501809,-48.8967316,28.66241532,-18.09971283,5.113018625,-18.9781477,-7.891239615,-12.00859409,-2.502562163,-8.364308387,-0.469250017,-12.6769568,-13.32729236,-9.404236678,1.83056804,-9.644484456,4.325284112,-5.070446468,-5.171351893,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-7,0.143397361,0.205310217,1937.816253,1763.932518,3631.268242,0.113226387,-136.8749085,103.0844892,-50.42256886,28.57838815,-17.55531387,7.254545961,-16.06654903,-7.325048185,-12.18828954,-2.911137894,-7.19580561,-2.330617447,-12.75809275,-13.67515145,-7.241593973,2.760409945,-8.018447361,3.467615593,-5.315253215,-5.037136921,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-8,0.190261006,0.181890209,1886.804868,1670.788707,3409.524639,0.120544205,-135.3571975,103.7937904,-54.29922402,23.43700912,-9.905687337,22.24037962,-8.890459034,-9.977870448,-16.21883092,-4.806215706,-10.06811285,-3.08647373,-13.00705596,-9.739680821,-3.675616149,0.535614955,-9.287770076,-0.547397721,-8.804576834,-5.500140848,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-9,0.125191957,0.245473749,1918.671426,1785.058617,3594.976327,0.108331687,-137.2251483,106.3227518,-50.56586801,25.83760338,-13.7315641,6.639855009,-14.2349734,-5.07396357,-13.04470389,-5.702599737,-9.019994831,-0.493931051,-9.788629397,-9.325496254,-6.224491565,0.358663809,-7.662616977,0.295563934,-10.11460139,-5.804105034,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-10,0.099367216,0.277071522,1850.659949,1898.230324,3723.631167,0.0801147,-143.2493602,114.5304835,-38.94023208,24.01812306,-15.19320905,2.307504486,-18.99564519,-1.337171631,-9.859216358,-3.323028611,-11.01916999,2.590992929,-7.612247012,-10.27073724,-8.335253348,-2.328142664,-12.68268777,-1.889763092,-10.8173335,-3.559168717,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-11,0.159303382,0.234592973,1928.656245,1709.68293,3397.266036,0.118867224,-136.5241524,103.6052673,-52.27841314,21.21725033,-11.60276915,13.77170537,-14.28667978,-5.519671224,-13.07810368,-3.479426868,-6.613305469,-0.959554609,-13.526962,-12.95802401,-7.101379481,2.107458281,-5.089674399,2.93766445,-8.124331562,-7.854189039,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-12,0.171038821,0.205177423,1837.032656,1635.529819,3251.574158,0.115722656,-131.6157608,109.7024009,-57.73124118,19.01668643,-14.46654329,13.57626214,-12.8775315,-8.325308459,-12.40846604,-4.00041226,-9.368238113,-0.54752396,-11.1709758,-10.51946309,-3.906504867,2.045733404,-8.626118286,0.764438195,-9.554347864,-7.801118161,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-13,0.14470908,0.247453835,1867.910967,1704.336526,3467.047325,0.112266283,-123.437438,111.211309,-53.69948914,29.48279576,-12.65269683,11.27027801,-13.69178676,-5.922403758,-10.08071318,-2.300849728,-9.915945836,-1.333362461,-11.26224252,-12.97078919,-7.176674522,2.335181689,-8.321680537,2.042945249,-7.855223461,-6.464335311,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-14,0.156713367,0.22910743,1857.824399,1687.856146,3386.156678,0.113627802,-123.7080564,110.773585,-54.85879907,25.02727895,-13.62024553,12.36272466,-13.11505331,-5.636359197,-12.16330548,-4.441102783,-10.87016168,-1.141239046,-10.18809351,-11.98693986,-6.283991474,2.692735598,-7.375180978,0.905236675,-9.484073708,-6.389771433,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-15,0.164800525,0.212021324,1845.692449,1644.497435,3269.538657,0.115624817,-127.7186055,110.6212722,-58.34673721,22.07960207,-11.78308187,16.62622975,-9.413361122,-5.654365793,-15.09400557,-5.390151871,-10.10408041,-0.713633222,-9.623865839,-10.9976661,-7.626696735,3.163621297,-6.502230644,0.717437917,-10.61269535,-6.073068604,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-16,0.152881905,0.208882797,1841.120017,1691.039404,3300.427109,0.108120465,-140.8443538,110.036498,-51.85595672,24.17308198,-11.25030793,10.17807988,-9.565369849,1.239703559,-9.980081761,-2.977752193,-9.17757184,-3.750291629,-9.685236334,-8.533023646,-4.945135653,3.401759679,-5.154353513,-0.519896967,-10.93208683,-6.423557409,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-17,0.149934113,0.201259068,1818.988284,1658.70778,3238.065501,0.113380918,-149.1242059,112.9853526,-51.9154629,22.5265857,-11.98391457,12.81425778,-9.259327983,-2.364202585,-11.10454475,-3.81405238,-8.640500201,-4.174579146,-10.69300371,-9.553523394,-4.504947481,3.233951782,-7.063237144,-2.545271945,-11.09996645,-4.871956419,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-18,0.161221534,0.210988276,1898.475132,1717.624382,3435.332223,0.118120172,-143.913402,105.6300655,-49.30111388,26.15746318,-9.933658816,16.35920673,-9.259081056,-4.778531038,-15.74585776,-2.744822369,-5.07651159,-0.530965986,-10.8563632,-12.00703851,-6.42817938,3.165888154,-5.389187429,-1.405198158,-10.94062041,-6.793349131,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-19,0.168085799,0.219161117,1871.513236,1688.42778,3360.933797,0.115590985,-124.9654458,107.4304135,-55.3808967,23.15703461,-10.21415324,17.73990784,-8.220748114,-3.865451342,-14.95911664,-6.189297618,-11.11156357,-0.174379522,-9.134532618,-11.38099006,-8.009582123,2.008387168,-7.930007851,-0.003212701,-13.06696993,-9.35313137,hamsadhvani
Sikkil Mala Chandrasekhar - Jalajakshi Varnam.mp3-20,0.158583298,0.225259622,1790.434753,1645.822972,3228.548954,0.110653309,-144.5398659,110.4965254,-50.80016412,28.38298314,-9.614121161,17.12019051,-6.351350304,-3.651804207,-15.14300774,-9.717822403,-12.99662426,2.418781714,-4.899578822,-9.953073505,-7.376879695,-0.571189687,-7.946166527,2.126989203,-7.886027905,-5.33950905,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-1,0.106413588,0.231648486,1451.273563,1781.045397,2642.767353,0.057499274,-244.2963697,108.1208861,-30.44033926,8.827640971,11.03357146,-23.00173212,5.649811788,-5.767951845,-12.78874962,5.203279966,-26.40142446,1.570286338,-12.83025198,-11.17998847,-8.868663503,-9.08855589,-8.150162008,-6.00949853,-14.75917238,-1.595394809,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-2,0.158231959,0.226713277,1511.35436,1794.082647,2707.71696,0.058102445,-147.2541715,136.5088966,-42.14482462,11.97861489,17.69972121,-27.17872794,10.34745814,-7.870175963,-7.039310772,5.323925439,-33.47218449,6.957579547,-17.65933653,-9.663579512,-9.226257676,-9.219608356,-6.653362169,-5.441629681,-13.54904489,1.593686978,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-3,0.131490365,0.236881918,1515.614415,1683.657451,2740.100098,0.061979973,-170.6977675,133.8777325,-52.40780919,12.78547223,10.27354337,-29.47156021,7.528398217,-10.13974313,-6.594777297,-0.840590827,-33.0295164,3.513802664,-17.91583263,-11.3815301,-11.69555288,-9.801503356,-5.521620247,-7.018640891,-10.62013134,1.249030564,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-4,0.130326927,0.251544495,1490.828389,1690.492535,2723.400199,0.064128864,-173.054828,135.8146184,-45.7666972,15.68991212,13.37405345,-26.36739531,9.975951246,-7.342363421,-6.612435864,0.057476371,-30.43140942,3.34424159,-17.00688537,-8.530095682,-9.417341525,-8.429980292,-4.134671558,-5.431260149,-7.723240723,2.728289334,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-5,0.140361384,0.245893603,1519.592096,1771.703336,2774.216558,0.064086536,-156.7224484,135.2068868,-40.90360961,15.07260914,13.60442234,-24.55732007,13.98849521,-7.993738533,-8.541160408,5.420099092,-29.08445845,4.365251541,-18.51082452,-5.636973547,-6.446120949,-5.91597428,-4.832415971,-3.158573735,-8.665233796,2.57651999,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-6,0.130872086,0.246354114,1630.583992,1769.790849,2915.132373,0.075280724,-154.780315,130.4192318,-51.22188874,14.61024113,12.8178186,-23.49120765,11.83014894,-15.34993577,-6.526143444,2.721372894,-29.08033771,2.479280442,-18.50733943,-2.442243524,-8.40001524,-4.831186738,-8.767932426,-6.270422019,-10.26728122,0.769670809,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-7,0.125635266,0.272541621,1743.046499,1845.174051,3089.797983,0.085894416,-143.5623521,128.0532364,-54.43426946,15.02188782,12.30218647,-24.8629024,14.37040903,-19.40168196,-2.622619344,-1.092566654,-28.22440912,4.594020615,-16.66009489,0.484277613,-12.14566397,-2.440387753,-10.69963509,-7.313940636,-12.13831793,0.165518486,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-8,0.136709437,0.235928984,1671.697089,1781.147678,2952.232148,0.0829481,-163.282524,126.3718327,-52.09143185,14.45275712,8.818628554,-25.73023751,11.74102061,-19.63930463,-3.623869898,-0.638221974,-27.95099821,1.736471917,-13.88477334,-0.429648057,-12.47335323,0.632315852,-8.791583798,-5.186697786,-6.884880775,2.823848493,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-9,0.118702635,0.263267598,1535.049715,1605.753806,2732.700142,0.076759173,-176.700047,133.3160582,-56.68651296,21.45451459,11.37029943,-14.23301451,8.947201264,-15.76942873,6.257148972,-9.664892766,-13.04086066,-2.447170876,-12.17391749,-4.061843412,-16.51412686,1.229767671,-11.1235255,-5.916761101,-7.804951175,-1.441923234,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-10,0.102678388,0.279376728,1650.04663,1678.433672,2884.732556,0.079710024,-173.4012255,128.0893819,-59.58561441,20.46591373,9.486363497,-16.28270883,3.581101163,-17.49744653,5.36501395,-10.81743655,-17.19534356,-6.605619697,-10.64154777,-5.005438199,-21.40527775,3.149955394,-12.68413653,-7.137985919,-6.179789427,2.158367354,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-11,0.152849942,0.274647459,1880.156339,1926.653461,3208.797264,0.103286601,-113.4332103,117.6444989,-54.86734398,20.01047839,12.24309978,-17.15936239,11.089132,-18.77550349,5.730456641,-10.46052296,-12.51619635,-2.428342808,-13.57082801,7.339855154,-13.06078211,7.492211522,-14.46697984,-0.425536935,-10.55384183,5.306256619,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-12,0.146872342,0.279919502,1665.639545,1744.264671,2996.231882,0.078257274,-127.6891095,128.4280933,-56.38270827,21.94583501,3.288707018,-15.2441603,8.835048193,-18.60073889,2.941058708,-9.926881873,-11.87892245,-5.729834483,-13.81988719,-1.82223451,-16.4134367,-1.445164121,-15.54390666,-3.274708365,-12.60316,1.227656245,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-13,0.123544581,0.301609323,1519.751395,1586.943006,2799.24974,0.075831741,-159.4052703,140.3992302,-53.70111177,27.77909451,-0.105432725,-11.10644493,9.797581887,-15.25385702,4.64503058,-8.238227877,-10.74462659,-6.074186785,-9.640462639,-5.670481285,-17.3489638,-4.073821852,-13.3619598,-5.438446743,-10.12796663,-0.921761419,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-14,0.119290002,0.320853901,1690.116903,1516.919604,2969.082046,0.099554954,-145.9772459,133.2606816,-74.32158839,26.11995186,-5.590893598,-21.02627007,7.946241442,-16.01313065,3.245690735,-14.48456203,-13.23695227,-5.406645612,-9.970754218,-3.866717884,-18.50389219,-2.777865874,-10.95822604,-6.737206454,-10.39884893,-1.968403873,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-15,0.123104885,0.25262755,1482.884524,1458.436622,2784.34983,0.073722154,-181.0165348,130.8267004,-66.38043977,22.54016631,-3.668274274,-14.51752599,4.429760093,-20.06154594,-3.831029765,-10.7019072,-14.02224377,-13.43488325,-11.58314643,-8.027809068,-15.16025147,-5.710496643,-11.63505591,-7.491402772,-8.775212437,-3.558257634,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-16,0.125819057,0.337230598,1775.56356,1521.766797,3211.213916,0.112020487,-124.9856577,133.0958506,-80.12268156,34.63660564,-18.24762958,-5.434314322,-3.082642785,-10.05420163,-2.645078896,-10.80822857,-5.178056143,-20.66425221,4.812359966,-14.77163972,-1.823476591,-3.603683231,-10.90791516,-4.618521674,-14.63149041,-0.946953385,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-17,0.156537801,0.310060127,1793.816349,1510.552745,3275.646859,0.113954715,-101.6699817,132.3482554,-85.42173147,41.36369141,-18.37607276,-2.870962394,-0.862901282,-12.10094728,-0.544623849,-12.35762593,-4.766167221,-23.25143236,1.012160244,-17.60993117,-5.273277756,-5.224822582,-11.38634688,-6.095048564,-14.62045841,-2.480936218,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-18,0.171671882,0.316826042,1918.377419,1567.917506,3432.262579,0.144061109,-88.30375241,125.3797855,-83.56615896,43.59762777,-15.13821032,2.504402117,0.407419702,-13.77797866,1.877487892,-15.19440406,-2.982239223,-22.42877474,5.50329305,-13.16446161,-0.658440773,-2.283992929,-12.25868154,-5.689294883,-13.89181371,-3.903938461,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-19,0.158836454,0.299385007,1923.140053,1567.084775,3393.729479,0.145919753,-97.319371,125.7678709,-81.42958631,37.95982617,-16.5031554,2.552804159,-1.848394201,-11.5641475,-0.41404168,-15.2472842,-2.354578434,-21.26271097,6.218261457,-12.82826287,1.801847584,2.309627635,-8.034592905,-6.123927628,-15.451191,-0.201893563,hamsadhvani
Kadri Gopalnath - Vatapi.mp3-20,0.146067575,0.287170904,2009.025217,1546.899807,3508.045454,0.136569847,-128.9660814,108.4453061,-86.26192709,30.33964918,-27.1408876,-2.524396919,0.615288989,-16.37868384,-6.78089405,-13.23546041,-8.002790002,-19.22202555,9.432824166,-0.958468371,6.219734594,12.19120715,-4.783173242,-6.137823835,-14.05156599,-0.519441477,hamsadhvani
E Gayathri - Pahi Pahi.mp3-1,0.068997093,0.267953903,1306.663599,1628.993983,2525.446278,0.063002699,-275.7997595,121.1127731,6.926761328,36.48851099,-3.01986767,-4.187802448,-19.21180919,1.8071043,-1.044943272,-7.953803186,-9.975095369,2.034771925,-6.66125771,-3.841796367,1.299877057,-2.48135456,-2.459759634,1.307494508,-1.66397497,2.886800877,hamsadhvani
E Gayathri - Pahi Pahi.mp3-2,0.068997093,0.267953903,1306.663599,1628.993983,2525.446278,0.063002699,-275.7997595,121.1127731,6.926761328,36.48851099,-3.01986767,-4.187802448,-19.21180919,1.8071043,-1.044943272,-7.953803186,-9.975095369,2.034771925,-6.66125771,-3.841796367,1.299877057,-2.48135456,-2.459759634,1.307494508,-1.66397497,2.886800877,hamsadhvani
E Gayathri - Pahi Pahi.mp3-3,0.122444727,0.304875001,1715.530629,1874.756681,3466.125104,0.081866888,-132.2785125,119.5379289,-22.67864919,48.29737988,-5.333401699,-0.126632123,-21.41748989,6.118704084,-4.885760298,-7.438556239,-8.757985523,-0.735998526,-8.819518892,-4.643936885,-1.934612729,-3.435410817,-6.362773437,-3.356046679,-5.965176377,-4.451611428,hamsadhvani
E Gayathri - Pahi Pahi.mp3-4,0.126677886,0.31379126,1790.562753,1921.54023,3607.744064,0.080278051,-115.6571679,116.3999643,-26.00167474,47.59601509,-2.583742914,-1.322982888,-19.61959095,4.212470833,-7.45504167,-2.764403068,-9.217396007,-1.489744723,-7.427675622,-4.171686028,-1.930563881,-3.438527179,-5.131056675,-2.372778735,-5.079647023,-3.9434681,hamsadhvani
E Gayathri - Pahi Pahi.mp3-5,0.126779407,0.314882877,1822.006316,1916.253156,3668.995006,0.087384081,-115.5218788,115.2696365,-26.08560687,48.77814084,-4.632064833,-1.64341186,-21.28547609,4.088478629,-6.512537499,-3.176983133,-8.069250225,-1.763767492,-7.627997852,-3.848092765,-1.508360563,-2.698745464,-6.757277622,-3.583104676,-5.428613824,-3.905543687,hamsadhvani
E Gayathri - Pahi Pahi.mp3-6,0.134555206,0.331193314,1764.858454,1899.894811,3551.940005,0.080226147,-107.4364402,118.4375589,-25.62633324,48.23780857,-3.9379175,-1.444285827,-20.82771671,4.772074339,-6.547496021,-1.598212479,-7.852809321,-3.183147375,-6.823613297,-2.529676315,-0.344513662,-2.068243584,-5.545611452,-1.669233326,-4.97542538,-3.271899884,hamsadhvani
E Gayathri - Pahi Pahi.mp3-7,0.111464567,0.333329287,1870.634062,1893.649793,3664.014393,0.102109413,-131.015363,112.7658877,-29.9331828,48.46705832,-2.826874826,-1.074526252,-21.36930366,3.565126126,-3.401235367,-4.61337965,-8.518143082,-2.198067417,-9.155365845,-3.403018042,-3.358399088,-3.615309161,-6.278430955,-1.688984615,-4.919685211,-2.183558658,hamsadhvani
E Gayathri - Pahi Pahi.mp3-8,0.120739266,0.309661291,2043.018531,1996.265183,4094.593679,0.116847241,-110.0424216,101.7614789,-26.9872436,52.67820791,-6.134795742,-1.509801722,-21.96417,2.17710553,-5.830262718,-6.286082303,-6.566900721,-4.556280703,-8.903639517,-3.024157914,-3.409128925,-1.72683076,-7.387623582,-2.50028833,-4.601260978,-3.969200184,hamsadhvani
E Gayathri - Pahi Pahi.mp3-9,0.129216209,0.325692323,1904.666046,1939.010219,3788.08464,0.103030227,-108.0935251,109.9146962,-26.68245841,49.52177839,-4.923744698,-2.3025294,-20.22452447,3.619638809,-5.051449233,-4.349996936,-6.697767421,-1.951147316,-8.438722213,-3.820633328,-1.520707764,-2.991766574,-7.223269364,-2.169177621,-4.9033102,-3.831361103,hamsadhvani
E Gayathri - Pahi Pahi.mp3-10,0.133151308,0.31152071,1862.707808,1943.247118,3716.745308,0.093755767,-104.1950826,113.1466361,-24.77541363,44.36038972,-6.862876169,-4.54697472,-21.81620482,3.364256136,-4.871416518,-2.84449021,-5.856034972,-1.236399581,-8.287731832,-3.658006762,-1.114562445,-3.604357153,-6.257867618,-1.029388422,-4.03784484,-1.698589925,hamsadhvani
E Gayathri - Pahi Pahi.mp3-11,0.138192058,0.311228135,1775.534672,1915.0592,3545.009535,0.082706962,-103.8148446,117.5329171,-24.37864154,45.79101981,-5.792172927,-5.450959504,-20.00715469,3.445382487,-6.36200039,-2.012212837,-6.993925145,-3.159681189,-6.846455219,-4.123374023,-0.423725452,-2.037779354,-5.909385717,0.688088687,-4.381092795,-1.655621203,hamsadhvani
E Gayathri - Pahi Pahi.mp3-12,0.144450009,0.307952646,1695.224208,1977.121708,3546.959392,0.070673905,-112.0847183,118.3167135,-12.38139625,43.94435397,-9.149031894,-3.288725306,-19.12863331,5.517880968,-7.934306873,-2.452736862,-8.426856046,1.012559797,-3.943655924,-2.019237285,-1.480239669,-4.325279713,-9.429469982,-2.679358783,-7.742088207,-2.426643843,hamsadhvani
E Gayathri - Pahi Pahi.mp3-13,0.138979897,0.319215818,1740.369906,1952.262994,3612.406765,0.080663486,-112.6675792,117.9096765,-14.62001841,45.57464945,-8.789385002,-1.984780936,-16.89138918,3.519147425,-5.710463269,-2.454541497,-6.948356699,-0.046268788,-5.602468732,-3.740587777,-1.377930437,-3.372645799,-8.163882194,-2.650412698,-6.215841427,-2.978884168,hamsadhvani
E Gayathri - Pahi Pahi.mp3-14,0.141667187,0.332247312,1847.690165,1988.498454,3829.709848,0.087633989,-99.92130843,113.7447891,-18.44993465,44.7749725,-8.581564639,-2.24930342,-18.57474542,3.496433944,-4.997801491,-2.823162897,-6.933570617,-0.908602811,-4.964167496,-4.193728287,-1.554444536,-3.609808412,-8.532925569,-4.420041695,-7.152746189,-4.115076761,hamsadhvani
